1096	62	-1	62	6866	0	6866	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	逐鹿◆出入江湖剑の戒
1097	62	-1	62	6878	0	6878	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	逐鹿◆出入江湖剑の带
1098	62	-1	62	6890	0	6890	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	逐鹿◆出入江湖剑の靴
1099	71	-1	-1	3164	0	0	12	0	1	200	0	200	-135	-165	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	绝世◆揽月摘星の神剑
1100	71	-1	-1	3152	0	0	12	0	1	200	0	200	-80	-125	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	绝世◆揽月摘星の神甲
1101	62	-1	62	6758	0	6758	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の盔
1102	62	-1	62	6770	0	6770	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の链
1103	62	-1	62	6782	0	6782	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の镯
1104	62	-1	62	6794	0	6794	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の戒
1105	62	-1	62	6806	0	6806	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の带
1106	62	-1	62	6818	0	6818	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	绝世◆揽月摘星の靴
1107	71	-1	-1	3200	0	0	12	0	1	200	0	200	-87	-105	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	屠魔◆诸天帝王の神剑
1108	71	-1	-1	3176	0	0	12	0	1	200	0	200	10	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	屠魔◆诸天帝王の神甲
1109	62	-1	62	6686	0	6686	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の盔
1110	62	-1	62	6698	0	6698	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の链
1111	62	-1	62	6710	0	6710	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の镯
1112	62	-1	62	6722	0	6722	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の戒
1113	62	-1	62	6734	0	6734	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の带
1114	62	-1	62	6746	0	6746	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	屠魔◆诸天帝王の靴
1115	71	-1	-1	3188	0	0	12	0	1	200	0	200	-28	-13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	九幽◆狂暴天魔の神剑
1116	71	-1	-1	3239	0	0	12	0	1	200	0	200	10	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	九幽◆狂暴天魔の神甲
1117	62	-1	62	6614	0	6614	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の盔
1118	62	-1	62	6626	0	6626	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の链
1119	62	-1	62	6638	0	6638	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の镯
1120	62	-1	62	6650	0	6650	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の戒
1121	62	-1	62	6662	0	6662	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の带
1122	62	-1	62	6674	0	6674	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	九幽◆狂暴天魔の靴
1123	71	-1	-1	3212	0	0	12	0	1	200	0	200	-185	-180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	暗黑◆三千雷动の神剑
1124	71	-1	-1	3239	0	0	12	0	1	200	0	200	12	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	暗黑◆三千雷动の神甲
1125	62	-1	62	6542	0	6542	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の盔
1126	62	-1	62	6554	0	6554	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の链
1127	62	-1	62	6566	0	6566	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の镯
1128	62	-1	62	6578	0	6578	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の戒
1129	62	-1	62	6590	0	6590	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の带
1130	62	-1	62	6602	0	6602	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	暗黑◆三千雷动の靴
1131	71	-1	-1	3251	0	0	12	0	1	200	0	200	-200	-180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	龍血◆斩啸诛邪の神剑
1132	71	-1	-1	3239	0	0	12	0	1	200	0	200	12	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	龍血◆斩啸诛邪の神甲
1133	62	-1	62	6470	0	6470	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の盔
1134	62	-1	62	6482	0	6482	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の链
1135	62	-1	62	6494	0	6494	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の镯
1136	62	-1	62	6506	0	6506	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の戒
1137	62	-1	62	6518	0	6518	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の带
1138	62	-1	62	6530	0	6530	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	龍血◆斩啸诛邪の靴
1139	71	-1	-1	3290	0	0	12	0	1	200	0	200	-55	-70	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	炎魔◆逆水寒光の神剑
1140	71	-1	-1	3278	0	0	12	0	1	200	0	200	12	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	炎魔◆逆水寒光の神甲
1141	62	-1	62	6398	0	6398	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の盔
1142	62	-1	62	6410	0	6410	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の链
1143	62	-1	62	6422	0	6410	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の镯
1144	62	-1	62	6434	0	6434	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の戒
1145	62	-1	62	6446	0	6446	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の带
1146	62	-1	62	6458	0	6458	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	炎魔◆逆水寒光の靴
1147	71	-1	-1	3302	0	0	12	0	1	200	0	200	15	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	灵犀◆君临天下の神剑
1148	71	-1	-1	3322	0	0	12	0	1	200	0	200	19	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	灵犀◆君临天下の神甲
1149	62	-1	62	6326	0	6326	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の盔
1150	62	-1	62	6338	0	6338	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の链
1151	62	-1	62	6350	0	6350	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の镯
1152	62	-1	62	6362	0	6362	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の戒
1153	62	-1	62	6374	0	6374	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の带
1154	62	-1	62	6386	0	6386	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	灵犀◆君临天下の靴
1155	71	-1	-1	3382	0	0	12	0	1	200	0	200	15	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	北斗◆九州憾天の神剑
1156	71	-1	-1	3342	0	0	12	0	1	200	0	200	19	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	北斗◆九州憾天の神甲
1157	62	-1	62	6254	0	6254	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の盔
1158	62	-1	62	6266	0	6266	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の链
1159	62	-1	62	6278	0	6278	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の镯
1160	62	-1	62	6290	0	6290	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の戒
1161	62	-1	62	6302	0	6302	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の带
1162	62	-1	62	6314	0	6314	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	北斗◆九州憾天の靴
1163	71	-1	-1	3402	0	0	12	0	1	200	0	200	15	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	秋水◆魏武青虹の神剑
1164	71	-1	-1	3362	0	0	20	0	1	150	0	50	19	45	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の神甲
1165	62	-1	62	6182	0	6182	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の盔
1166	62	-1	62	6194	0	6194	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の链
1167	62	-1	62	6206	0	6206	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の镯
1168	62	-1	62	6218	0	6218	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の戒
1169	62	-1	62	6230	0	6230	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の带
1170	62	-1	62	6242	0	6242	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	秋水◆魏武青虹の靴
1171	60	-1	-1	440	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の剑
1172	60	-1	-1	260	0	0	20	0	1	150	0	50	10	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の甲
1173	62	-1	62	4502	0	4502	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の盔
1174	62	-1	62	4514	0	4514	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の链
1175	62	-1	62	4490	0	4490	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の镯
1176	62	-1	62	4478	0	4478	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の戒
1177	62	-1	62	4538	0	4538	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の带
1178	62	-1	62	4526	0	4526	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	地煞◆四法青云の靴
1179	60	-1	-1	460	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の剑
1180	60	-1	-1	280	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の甲
1181	62	-1	62	4574	0	4574	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の盔
1182	62	-1	62	4586	0	4586	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の链
1183	62	-1	62	4562	0	4562	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の镯
1184	62	-1	62	4550	0	4550	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の戒
1185	62	-1	62	4610	0	4610	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の带
1186	62	-1	62	4598	0	4598	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天罡◆斩妖气血の靴
1187	60	-1	-1	480	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の剑
1188	60	-1	-1	300	0	0	20	0	1	150	0	50	10	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の甲
1189	62	-1	62	4646	0	4646	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の盔
1190	62	-1	62	4658	0	4658	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の链
1191	62	-1	62	4634	0	4634	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の镯
1192	62	-1	62	4622	0	4622	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の戒
1193	62	-1	62	4682	0	4682	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の带
1194	62	-1	62	4670	0	4670	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	伏魔◆业火三灾の靴
1195	60	-1	-1	500	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の剑
1196	60	-1	-1	320	0	0	20	0	1	150	0	50	10	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の甲
1197	62	-1	62	4718	0	4718	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の盔
1198	62	-1	62	4730	0	4730	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の链
1199	62	-1	62	4706	0	4706	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の镯
1200	62	-1	62	4694	0	4694	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の戒
1201	62	-1	62	4754	0	4754	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の带
1202	62	-1	62	4742	0	4742	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	星云◆紫电青霜の靴
1203	60	-1	-1	520	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の剑
1204	60	-1	-1	340	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の甲
1205	62	-1	62	4790	0	4790	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の盔
1206	62	-1	62	4802	0	4802	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の链
1207	62	-1	62	4778	0	4778	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の镯
1208	62	-1	62	4766	0	4766	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の戒
1209	62	-1	62	4826	0	4826	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の带
1210	62	-1	62	4814	0	4814	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	天机◆自在逍遥の靴
1211	60	-1	-1	540	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の剑
1212	60	-1	-1	360	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の甲
1213	62	-1	62	4934	0	4934	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の盔
1214	62	-1	62	4946	0	4946	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の链
1215	62	-1	62	4922	0	4922	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の镯
1216	62	-1	62	4910	0	4910	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の戒
1217	62	-1	62	4970	0	4970	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の带
1218	62	-1	62	4958	0	4958	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	弑皇◆决战云巅の靴
1219	60	-1	-1	560	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の剑
1220	60	-1	-1	380	0	0	20	0	1	150	0	50	16	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の甲
1221	62	-1	62	5006	0	5006	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の盔
1222	62	-1	62	5018	0	5018	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の链
1223	62	-1	62	4994	0	4994	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の镯
1224	62	-1	62	4982	0	4982	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の戒
1225	62	-1	62	5042	0	5042	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の带
1226	62	-1	62	5030	0	5030	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	落霞◆霸世金典の靴
1227	60	-1	-1	580	0	0	20	0	1	150	0	50	10	27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の剑
1228	60	-1	-1	400	0	0	20	0	1	150	0	50	10	23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の甲
1229	62	-1	62	5078	0	5078	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の盔
1230	62	-1	62	5090	0	5090	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の链
1231	62	-1	62	5066	0	5066	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の镯
1232	62	-1	62	5054	0	5054	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の戒
1233	62	-1	62	5114	0	5114	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の带
1234	62	-1	62	5102	0	5102	12	0	12	50	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	惊天◆皇图霸业の靴
1235	71	-1	-1	2924	0	0	10	0	1	150	0	150	-270	-330	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の剑
1236	71	-1	-1	2936	0	0	10	0	1	150	0	150	-185	-295	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の甲
1237	62	-1	62	5150	0	5150	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の盔
1238	62	-1	62	5162	0	5162	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の链
1239	62	-1	62	5138	0	5138	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の镯
1240	62	-1	62	5126	0	5126	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の戒
1241	62	-1	62	5186	0	5186	12	0	12	200	0	200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	降魔◆日月星城の带
